datetime,date,update_time,gold_buy,gold_sell,gold_bar_buy,gold_bar_sell,timestamp,source_url
2023-01-02,02/01/2566,09:29,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-03,03/01/2566,16:20,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-04,04/01/2566,14:40,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-05,05/01/2566,11:10,29650.00,29750.00,29122.36,30250.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-06,06/01/2566,09:49,29550.00,29650.00,29016.24,30150.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-07,07/01/2566,09:09,29650.00,29750.00,29122.36,30250.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-09,09/01/2566,13:22,29650.00,29750.00,29122.36,30250.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-10,10/01/2566,15:56,29650.00,29750.00,29122.36,30250.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-11,11/01/2566,12:37,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-12,12/01/2566,13:04,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-13,13/01/2566,12:38,29650.00,29750.00,29122.36,30250.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-14,14/01/2566,09:15,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-16,16/01/2566,16:21,29800.00,29900.00,29258.80,30400.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-17,17/01/2566,10:20,29800.00,29900.00,29258.80,30400.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-18,18/01/2566,10:56,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-19,19/01/2566,13:38,29800.00,29900.00,29258.80,30400.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-20,20/01/2566,16:39,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-21,21/01/2566,09:30,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-23,23/01/2566,15:42,29800.00,29900.00,29258.80,30400.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-24,24/01/2566,15:03,29950.00,30050.00,29410.40,30550.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-25,25/01/2566,17:16,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-26,26/01/2566,15:26,29950.00,30050.00,29410.40,30550.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-27,27/01/2566,15:54,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-28,28/01/2566,09:17,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-30,30/01/2566,15:04,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-31,31/01/2566,16:15,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-02-01,01/02/2566,13:59,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-02,02/02/2566,15:10,30150.00,30250.00,29607.48,30750.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-03,03/02/2566,17:05,29800.00,29900.00,29258.80,30400.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-04,04/02/2566,09:30,29600.00,29700.00,29061.72,30200.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-06,06/02/2566,09:32,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-07,07/02/2566,09:23,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-08,08/02/2566,14:26,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-09,09/02/2566,09:23,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-10,10/02/2566,15:28,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-11,11/02/2566,09:20,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-13,13/02/2566,13:31,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-14,14/02/2566,14:20,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-15,15/02/2566,14:39,29700.00,29800.00,29167.84,30300.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-16,16/02/2566,11:42,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-17,17/02/2566,13:14,29750.00,29850.00,29213.32,30350.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-18,18/02/2566,09:29,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-20,20/02/2566,09:26,29850.00,29950.00,29319.44,30450.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-21,21/02/2566,16:57,29900.00,30000.00,29364.92,30500.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-22,22/02/2566,14:35,29950.00,30050.00,29410.40,30550.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-23,23/02/2566,13:51,29900.00,30000.00,29364.92,30500.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-24,24/02/2566,11:22,29950.00,30050.00,29410.40,30550.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-25,25/02/2566,09:27,29900.00,30000.00,29364.92,30500.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-27,27/02/2566,15:33,30000.00,30100.00,29455.88,30600.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-28,28/02/2566,16:46,30100.00,30200.00,29562.00,30700.00,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-03-01,01/03/2566,16:42,30100.00,30200.00,29562.00,30700.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-02,02/03/2566,16:44,30100.00,30200.00,29562.00,30700.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-03,03/03/2566,13:34,30200.00,30300.00,29652.96,30800.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-04,04/03/2566,09:23,30200.00,30300.00,29652.96,30800.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-06,06/03/2566,09:54,30150.00,30250.00,29607.48,30750.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-07,07/03/2566,11:57,30100.00,30200.00,29562.00,30700.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-08,08/03/2566,09:26,30050.00,30150.00,29516.52,30650.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-09,09/03/2566,09:29,30050.00,30150.00,29516.52,30650.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-10,10/03/2566,12:48,30250.00,30350.00,29698.44,30850.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-11,11/03/2566,09:28,30550.00,30650.00,30001.64,31150.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-13,13/03/2566,16:32,30700.00,30800.00,30153.24,31300.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-14,14/03/2566,15:49,30900.00,31000.00,30350.32,31500.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-15,15/03/2566,16:44,30900.00,31000.00,30350.32,31500.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-16,16/03/2566,16:32,31150.00,31250.00,30592.88,31750.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-17,17/03/2566,16:57,31150.00,31250.00,30592.88,31750.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-18,18/03/2566,09:15,31650.00,31750.00,31078.00,32250.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-20,20/03/2566,17:01,31900.00,32000.00,31320.56,32500.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-21,21/03/2566,17:06,31850.00,31950.00,31275.08,32450.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-22,22/03/2566,13:42,31550.00,31650.00,30987.04,32150.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-23,23/03/2566,10:54,31800.00,31900.00,31229.60,32400.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-24,24/03/2566,17:10,32050.00,32150.00,31472.16,32650.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-25,25/03/2566,09:13,31950.00,32050.00,31381.20,32550.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-27,27/03/2566,16:37,31850.00,31950.00,31275.08,32450.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-28,28/03/2566,16:11,31600.00,31700.00,31032.52,32200.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-29,29/03/2566,14:54,31700.00,31800.00,31123.48,32300.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-30,30/03/2566,13:32,31750.00,31850.00,31184.12,32350.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-31,31/03/2566,10:59,31850.00,31950.00,31275.08,32450.00,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-04-01,01/04/2566,09:21,31800.00,31900.00,31229.60,32400.00,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-03,03/04/2566,15:05,31850.00,31950.00,31275.08,32450.00,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-04,04/04/2566,12:03,31950.00,32050.00,31381.20,32550.00,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-05,05/04/2566,15:14,32350.00,32450.00,31760.20,32950.00,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
